Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9268;8916;9620
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9273;8920;9626
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;9441;9099;9783
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;18715;18023;19407
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;9009;8395;9623
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;8901;8285;9517
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;8925;8309;9541
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;8986;8373;9599
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;17911;16684;19138
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7753;7442;8064
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7666;7315;8017
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7673;7321;8025
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;7746;7436;8056
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;15419;14763;16075
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8290;7937;8643
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8325;7854;8796
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8350;7889;8811
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;8264;7901;8627
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;16614;15809;17419
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8412;8104;8720
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8327;7979;8675
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8332;7984;8680
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;8406;8098;8714
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;16739;16091;17387
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8022;7432;8612
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7917;7302;8532
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;7923;7307;8539
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;8016;7427;8605
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;15939;14755;17123
