Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt i retning Kvaløya;3878
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt i retning Sentrum;4068
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-27T00:00+01:00;2022-03-28T00:00+02:00;27.03.2022;Totalt;7946
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;1;8799
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;2;8841
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt i retning Kvaløya;8840
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt i retning Sentrum;8800
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;28.03.2022;Totalt;17640
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;1;8042
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;2;8039
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt i retning Kvaløya;8039
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt i retning Sentrum;8042
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;29.03.2022;Totalt;16081
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;1;8132
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;2;8178
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt i retning Kvaløya;8177
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt i retning Sentrum;8133
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;30.03.2022;Totalt;16310
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;1;8705
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;2;8488
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt i retning Kvaløya;8489
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt i retning Sentrum;8704
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;31.03.2022;Totalt;17193
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;1;7944
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;2;8180
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt i retning Kvaløya;8182
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt i retning Sentrum;7942
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;01.04.2022;Totalt;16124
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;1;4941
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;2;5170
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt i retning Kvaløya;5168
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt i retning Sentrum;4943
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;02.04.2022;Totalt;10111
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;1;4338
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;2;4056
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt i retning Kvaløya;4056
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt i retning Sentrum;4338
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;03.04.2022;Totalt;8394
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;1;8939
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;2;9158
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt i retning Kvaløya;9157
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt i retning Sentrum;8940
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;04.04.2022;Totalt;18097
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;1;8633
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;2;8790
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt i retning Kvaløya;8792
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt i retning Sentrum;8631
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;05.04.2022;Totalt;17423
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;1;8943
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;2;8969
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt i retning Kvaløya;8969
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt i retning Sentrum;8943
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;06.04.2022;Totalt;17912
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;1;9114
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;2;9281
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt i retning Kvaløya;9280
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt i retning Sentrum;9115
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;07.04.2022;Totalt;18395
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;1;8294
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;2;8559
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt i retning Kvaløya;8560
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt i retning Sentrum;8293
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;08.04.2022;Totalt;16853
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;1;4762
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;2;4935
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt i retning Kvaløya;4935
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt i retning Sentrum;4762
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;09.04.2022;Totalt;9697
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;1;3571
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;2;3501
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt i retning Kvaløya;3501
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt i retning Sentrum;3571
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;10.04.2022;Totalt;7072
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;1;7289
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;2;7552
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt i retning Kvaløya;7553
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt i retning Sentrum;7288
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;11.04.2022;Totalt;14841
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;1;6990
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;2;7229
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt i retning Kvaløya;7229
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt i retning Sentrum;6990
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;12.04.2022;Totalt;14219
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;1;5799
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;2;6114
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt i retning Kvaløya;6113
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt i retning Sentrum;5800
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;13.04.2022;Totalt;11913
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;1;2439
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;2;2507
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;Totalt i retning Kvaløya;2507
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;Totalt i retning Sentrum;2439
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;14.04.2022;Totalt;4946
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;15.04.2022;1;2410
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;15.04.2022;2;2326
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;15.04.2022;Totalt i retning Kvaløya;2326
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;15.04.2022;Totalt i retning Sentrum;2410
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;15.04.2022;Totalt;4736
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;16.04.2022;1;3278
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;16.04.2022;2;3349
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;16.04.2022;Totalt i retning Kvaløya;3348
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;16.04.2022;Totalt i retning Sentrum;3279
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;16.04.2022;Totalt;6627
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;17.04.2022;1;3007
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;17.04.2022;2;2686
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;17.04.2022;Totalt i retning Kvaløya;2686
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;17.04.2022;Totalt i retning Sentrum;3007
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;17.04.2022;Totalt;5693
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;18.04.2022;1;4304
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;18.04.2022;2;4127
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;18.04.2022;Totalt i retning Kvaløya;4127
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;18.04.2022;Totalt i retning Sentrum;4304
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;18.04.2022;Totalt;8431
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;19.04.2022;1;9374
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;19.04.2022;2;9579
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;19.04.2022;Totalt i retning Kvaløya;9580
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;19.04.2022;Totalt i retning Sentrum;9373
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;19.04.2022;Totalt;18953
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;20.04.2022;1;9095
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;20.04.2022;2;9210
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;20.04.2022;Totalt i retning Kvaløya;9209
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;20.04.2022;Totalt i retning Sentrum;9096
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;20.04.2022;Totalt;18305
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;21.04.2022;1;8903
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;21.04.2022;2;8995
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;21.04.2022;Totalt i retning Kvaløya;8994
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;21.04.2022;Totalt i retning Sentrum;8904
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;21.04.2022;Totalt;17898
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;22.04.2022;1;8556
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;22.04.2022;2;8630
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;22.04.2022;Totalt i retning Kvaløya;8630
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;22.04.2022;Totalt i retning Sentrum;8556
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;22.04.2022;Totalt;17186
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;23.04.2022;1;5431
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;23.04.2022;2;5600
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;23.04.2022;Totalt i retning Kvaløya;5601
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;23.04.2022;Totalt i retning Sentrum;5430
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;23.04.2022;Totalt;11031
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;24.04.2022;1;4219
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;24.04.2022;2;3953
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;24.04.2022;Totalt i retning Kvaløya;3953
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;24.04.2022;Totalt i retning Sentrum;4219
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-24T00:00+02:00;2022-04-25T00:00+02:00;24.04.2022;Totalt;8172
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;25.04.2022;1;8992
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;25.04.2022;2;9231
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;25.04.2022;Totalt i retning Kvaløya;9231
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;25.04.2022;Totalt i retning Sentrum;8992
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-25T00:00+02:00;2022-04-26T00:00+02:00;25.04.2022;Totalt;18223
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;26.04.2022;1;8599
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;26.04.2022;2;8615
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;26.04.2022;Totalt i retning Kvaløya;8615
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;26.04.2022;Totalt i retning Sentrum;8599
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-26T00:00+02:00;2022-04-27T00:00+02:00;26.04.2022;Totalt;17214
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;27.04.2022;1;8155
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;27.04.2022;2;8140
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;27.04.2022;Totalt i retning Kvaløya;8139
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;27.04.2022;Totalt i retning Sentrum;8156
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-27T00:00+02:00;2022-04-28T00:00+02:00;27.04.2022;Totalt;16295
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;28.04.2022;1;8166
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;28.04.2022;2;8284
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;28.04.2022;Totalt i retning Kvaløya;8282
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;28.04.2022;Totalt i retning Sentrum;8168
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-28T00:00+02:00;2022-04-29T00:00+02:00;28.04.2022;Totalt;16450
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;29.04.2022;1;8031
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-04-29T00:00+02:00;2022-04-30T00:00+02:00;29.04.2022;2;7868
