Navn;Vegreferanse;Fra;Til;Dato;Trafikkmengde
Breivika;EV8 S2D1 m207;2023-03-09T00:00+01:00;2023-03-10T00:00+01:00;09.03.2023;10609
Breivika;EV8 S2D1 m207;2023-03-09T00:00+01:00;2023-03-10T00:00+01:00;09.03.2023;20636
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;2244
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;4255
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;8380
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;6091
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;10345
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;10625
Breivika;EV8 S2D1 m207;2023-03-10T00:00+01:00;2023-03-11T00:00+01:00;10.03.2023;20970
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;1307
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;2533
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;4379
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;3245
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;5779
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;5685
Breivika;EV8 S2D1 m207;2023-03-11T00:00+01:00;2023-03-12T00:00+01:00;11.03.2023;11464
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;1291
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;2072
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;4153
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;2950
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;5022
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;5444
Breivika;EV8 S2D1 m207;2023-03-12T00:00+01:00;2023-03-13T00:00+01:00;12.03.2023;10466
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;3015
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;4929
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;9551
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;6960
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;11889
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;12566
Breivika;EV8 S2D1 m207;2023-03-13T00:00+01:00;2023-03-14T00:00+01:00;13.03.2023;24455
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;2751
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;4752
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;9300
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;7031
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;11782
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;12052
Breivika;EV8 S2D1 m207;2023-03-14T00:00+01:00;2023-03-15T00:00+01:00;14.03.2023;23834
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;2772
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;4655
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;9308
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;7298
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;11953
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;12080
Breivika;EV8 S2D1 m207;2023-03-15T00:00+01:00;2023-03-16T00:00+01:00;15.03.2023;24033
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;2644
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;4631
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;9147
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;6929
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;11560
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;11791
Breivika;EV8 S2D1 m207;2023-03-16T00:00+01:00;2023-03-17T00:00+01:00;16.03.2023;23351
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;2962
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;4779
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;9181
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;6789
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;11568
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;12143
Breivika;EV8 S2D1 m207;2023-03-17T00:00+01:00;2023-03-18T00:00+01:00;17.03.2023;23711
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;1478
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;3078
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;5075
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;3540
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;6618
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;6553
Breivika;EV8 S2D1 m207;2023-03-18T00:00+01:00;2023-03-19T00:00+01:00;18.03.2023;13171
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;1132
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;2304
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;4650
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;3218
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;5522
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;5782
Breivika;EV8 S2D1 m207;2023-03-19T00:00+01:00;2023-03-20T00:00+01:00;19.03.2023;11304
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;2925
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;5116
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;9276
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;6779
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;11895
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;12201
Breivika;EV8 S2D1 m207;2023-03-20T00:00+01:00;2023-03-21T00:00+01:00;20.03.2023;24096
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;2750
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;4711
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;9040
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;6809
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;11518
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;11792
Breivika;EV8 S2D1 m207;2023-03-21T00:00+01:00;2023-03-22T00:00+01:00;21.03.2023;23310
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;2920
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;4655
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;9201
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;6712
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;11366
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;12122
Breivika;EV8 S2D1 m207;2023-03-22T00:00+01:00;2023-03-23T00:00+01:00;22.03.2023;23488
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;2607
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;4761
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;9461
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;7187
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;11948
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;12068
Breivika;EV8 S2D1 m207;2023-03-23T00:00+01:00;2023-03-24T00:00+01:00;23.03.2023;24016
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;2444
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;4558
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;8781
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;6631
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;11190
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;11224
Breivika;EV8 S2D1 m207;2023-03-24T00:00+01:00;2023-03-25T00:00+01:00;24.03.2023;22414
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;1257
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;2994
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;5380
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;3562
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;6556
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;6637
Breivika;EV8 S2D1 m207;2023-03-25T00:00+01:00;2023-03-26T00:00+01:00;25.03.2023;13193
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;1059
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;2333
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;4551
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;2985
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;5318
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;5610
Breivika;EV8 S2D1 m207;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;26.03.2023;10928
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;2860
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;5124
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;9717
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;7092
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;12217
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;12576
Breivika;EV8 S2D1 m207;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;27.03.2023;24793
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;2934
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;5129
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;9818
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;7131
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;12261
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;12751
Breivika;EV8 S2D1 m207;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;28.03.2023;25012
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;2904
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;5131
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;9636
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;7102
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;12233
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;12540
Breivika;EV8 S2D1 m207;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;29.03.2023;24773
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;2891
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;4663
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;9178
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;7103
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;11766
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;12069
Breivika;EV8 S2D1 m207;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;30.03.2023;23835
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;2564
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;4272
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;8538
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;6513
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;10786
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;11101
Breivika;EV8 S2D1 m207;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;31.03.2023;21887
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;1491
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;2857
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;4730
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;3273
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;6129
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;6222
Breivika;EV8 S2D1 m207;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;01.04.2023;12351
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;1043
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;2210
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;3943
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;2605
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;4815
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;4986
Breivika;EV8 S2D1 m207;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;02.04.2023;9801
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;2127
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;4272
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;7992
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;5515
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;9787
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;10119
Breivika;EV8 S2D1 m207;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;03.04.2023;19906
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;1844
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;4056
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;7505
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;5256
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;9311
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;9350
Breivika;EV8 S2D1 m207;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;04.04.2023;18661
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;1576
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;3565
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;5972
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;4135
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;7700
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;7548
Breivika;EV8 S2D1 m207;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;05.04.2023;15248
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;672
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;1503
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;2750
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;1847
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;3350
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;3422
Breivika;EV8 S2D1 m207;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;06.04.2023;6772
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;622
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;1292
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;2650
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;1862
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;3154
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;3272
Breivika;EV8 S2D1 m207;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;07.04.2023;6426
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;885
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;1893
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;3329
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;2292
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;4185
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;4214
Breivika;EV8 S2D1 m207;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;08.04.2023;8399
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;954
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;1727
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;3356
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;2191
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;3920
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;4308
Breivika;EV8 S2D1 m207;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;09.04.2023;8228
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;1163
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;2363
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;4626
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;2923
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;5286
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;5789
Breivika;EV8 S2D1 m207;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;10.04.2023;11075
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;2870
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;5403
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;10278
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;7053
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;12455
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;13149
Breivika;EV8 S2D1 m207;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;11.04.2023;25604
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;2859
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;5381
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;9740
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;6873
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;12252
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;12601
Breivika;EV8 S2D1 m207;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;12.04.2023;24853
Breivika;EV8 S2D1 m207;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;2910
Breivika;EV8 S2D1 m207;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;5381
Breivika;EV8 S2D1 m207;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;9873
Breivika;EV8 S2D1 m207;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;6987
Breivika;EV8 S2D1 m207;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;13.04.2023;12368
